Wiki,Pages,Edits,Tags,Farm,URL
Homopedia,3698,15176,,,http://www.homopedia.pl/wiki/Strona_główna
"Watershed Central Wiki",3699,17865,"watershed,environment",,https://wiki.epa.gov/watershed2/index.php
"GOG Community Wiki",3699,17193,,,http://gogwiki.com/wiki/Main_Page
潍坊百科,3701,8185,,,http://www.weifangbaike.com/首页
"Wikiversity (fi)",3701,51167,"learning,education",Farm:Wikiversity,http://fi.wikiversity.org/
"Cibera ForscherWiki",3702,25687,,,http://wiki.cibera.de/index.php/Hauptseite
"Craftland Minecraft Aether Server",3704,12013,,,http://wiki.craftland.org/wiki/Craftland_Wiki
"Encyclopedia Dharma",3705,8529,,,http://sangharime.com/ed/index.php?title=Accueil
"Fachschaften Informatik & Mathematik",3707,23979,,,https://www.fs-infmath.uni-kiel.de/wiki/Hauptseite
VoIPendium,3708,7247,,,http://voipendium.org/wiki/index.php?title=Main_Page
NVSim,3708,6923,,,http://nvsim.org/wiki/index.php?title=Main_Page
Coetus,3708,7867,,,http://www.coetus.eu/wiki/Accueil
Facharztwissen!,3710,47127,,,http://medicoconsult.de/wiki/Hauptseite
DolceraWiki,3710,11907,,,https://www.dolcera.com/wiki/index.php?title=Main_Page
"Electronic Encyclopedia of Lviv Polytechnic",3711,15346,,,http://de.wiki.lp.edu.ua/wiki/Hauptseite
RealCTY,3712,53865,,,http://www.realcty.org/wiki/
Afwiki,3714,21205,games,,http://anderfarnoria.nghtchld.com/mediawiki/index.php/Main_Page
"Metapedia (sk)",3715,16534,metapedia,Farm:Metapedia,https://sk.metapedia.org/
Protopia,3717,13806,,,http://pt.protopia.at/wiki/Página_principal
"Minecraft mob Wikia",3717,7586,"minecraft,mod,modding,mods",Farm:Wikia,http://minecraft-mob.wikia.com/wiki/Minecraft_mob_Wikia
DSD-Wiki,3718,26927,"education,project,language","Farm:ZUM - Wiki-Family (project)",http://dsd.zum.de/wiki/Hauptseite
MoparWiki,3720,104841,,,http://moparwiki.com/index.php?title=Main_Page
"Mods Repository Wiki",3723,18019,,,http://wiki.modsrepository.com/index.php/Main_Page
"NSIS Wiki",3723,27737,,Farm:SourceForge,http://nsis.sourceforge.net/Main_Page
"Establishing a Research Agenda for Scholarly Communication",3724,5750,,,http://www.acrl.ala.org/scresearchagenda/index.php?title=Main_Page
"Wiki for iCub and Friends",3724,21367,,,http://eris.liralab.it/wiki/Main_Page
"Killing Floor Wiki",3724,34851,,,http://kf-wiki.com/wiki/Main_Page
"PruebaWiki (miraheze.org)",3727,39489,"test,spanish,miraheze",Farm:Miraheze,https://es.publictestwiki.com/wiki/
"Tobacco Products",3728,17672,,,http://www.tobaccoproducts.org/index.php/Main_Page
SfzWiki,3729,10810,,,http://sfz.schattenkind.net/wiki/index.php/Main_Page
WaffenWiki,3731,33139,,,http://wiki.waffen-online.de/index.php?title=Hauptseite
ManicDigger,3732,52850,,Farm:SourceForge,http://manicdigger.sourceforge.net/wiki/index.php/Main_Page
ВикиФизтех,3732,12693,,,http://wikimipt.org/wiki/Заглавная_страница
"Churches of Rome Wiki",3733,22747,,Farm:Wikia,http://romanchurches.wikia.com/wiki/Main_Page
"Wikinews (ko)",3733,27954,news,Farm:Wikinews,http://ko.wikinews.org/wiki
VJ13,3735,3917,,,http://vj13.constantvzw.org/wiki/index.php/Main_Page
"GW Encyclopedia",3739,26181,,,http://encyclopedia.gwu.edu/index.php?title=Main_Page
"База Знаний ФГУП ЦентрИнформ",3739,16563,,,http://wiki.7405405.ru/index.php/ФГУП_ЦентрИнформ
"Wikipedia (shi)",3739,32345,"tachelhit,wikipedia,wikimedia",Farm:Wikipedia,https://shi.wikipedia.org/
"Encyclopedia Ermariana",3740,7787,,,http://encyclopedia.ermarian.net/wiki/Main_Page
"Judge Wiki (日本語)",3742,5173,,"Farm:Judge Wiki",http://wiki.magicjudges.org/ja/index.php/
"The Fansub Database",3742,28939,,,http://fansubdb.com/wiki/Spring_2014
"Wikipedia (ts)",3742,36371,,Farm:Wikipedia,http://ts.wikipedia.org/
"PF Wiki",3743,15333,,,http://wiki.pegasusfleet.net/index.php?title=Main_Page
키위위키,3744,18082,,,https://kiwki.us/
R3levees,3744,11369,,,http://www.r3levees.org/wiki/index.php?title=Main_Page
"AusMetal Guide",3744,19414,,,http://www.ausmetalguide.com/Main_Page
"DMT-Nexus Wiki",3745,19042,,,https://wiki.dmt-nexus.me/Main_Page
"ACT Bus Wiki",3745,4339,,,http://www.actbus.net/fleetwiki/index.php?title=Main_Page
"90gQ Wiki",3746,12405,,Farm:Wikia,https://90gq.fandom.com/sv/wiki/90gQ_Wiki
WorldofAsdar,3747,21751,,,http://wiki.worldofasdar.com/index.php?title=Main_Page
Wiki.siliconhill.cz,3750,38709,,,http://wiki.siliconhill.cz/Hlavní_strana
ОмГПУ,3752,697451,,,http://wiki.omgpu.ru/index.php/Заглавная_страница
"Drawn Together Wiki",3755,13815,,Farm:Wikia,http://drawntogether.wikia.com/wiki/Main_Page
DC-Car-Wiki,3755,27067,,,http://wiki.dc-car.de/index.php?title=Hauptseite
"Wiki Remix Biens Communs",3755,16434,"common good,politics",,http://wiki.remixthecommons.org
OttawaRasc,3756,16281,,,http://www.ottawa-rasc.ca/wiki/index.php?title=Main_Page
"South Wales Climbing Wiki",3757,36419,"rock climbing,topos,south wales",,https://swcw.org.uk/wiki/
"Wikiquote (vi)",3758,53902,,Farm:Wikiquote,http://vi.wikiquote.org/
CivilWarWiki,3759,12969,,,http://www.civilwarwiki.net/wiki/Main_Page
"Encyklopédia zdravotnej sestry",3759,8373,,,http://sestra.sk/Hlavná_stránka
"Maiden World Live",3760,13561,,,http://www.maiden-world.com/live/Main_Page
"Prius Wiki",3764,14591,,,http://www.priuswiki.de/wiki/Hauptseite
"Wikipedia (got)",3765,44852,,Farm:Wikipedia,http://got.wikipedia.org/
CeNO,3766,14635,,,https://www.icm.edu.pl/kdm/Witamy
"Hard Drop - Tetris Wiki",3766,31880,"game,hard drop,niwa",,http://harddrop.com/wiki/Main_Page
Fictionpedia,3768,4170,,,http://mikroitet.dk/wiki/Main_Page
Znilwiki,3770,11552,,,http://znil.net/index.php?title=Hauptseite
OpenAnesthesia.org,3771,817476,,,http://www.openanesthesia.org/Main_Page
Tabletop.wiki,3771,8051,"tabletop games,board games",,http://tabletop.wiki
Дошкольник,3774,9146,,,http://deti.mostinfo.ru/index.php/Заглавная_страница
Wess,3775,32453,,,http://wessweb.info/index.php/Main_Page
Heldenreich,3775,14051,,,http://wiki.heldenreich.de/w/Hauptseite
"Asdfmovie Wiki",3776,27185,"asdfmovie,youtuber",Farm:Wikia,https://asdfmovie.fandom.com
SCECpedia,3778,24536,,,http://scec.usc.edu/scecpedia/Main_Page
8station,3782,4468,,Farm:Miraheze,https://8station.miraheze.org/
Censorpedia,3784,9316,,,http://wiki.ncac.org/Main_Page
"Sopranopedia - The Sopranos Encyclopedia",3786,19850,,,http://wiki.thesopranos.com/Main_Page
"AAPG Wiki",3786,29391,,,http://wiki.aapg.org/
"Kushiel's Debut Wiki",3790,22104,,,http://www.kushielsdebut.org/index.php/Main_Page
"Wikipedia (ny)",3791,33495,,Farm:Wikipedia,http://ny.wikipedia.org/
SynthWiki,3792,12091,,,http://www.synthwiki.nl/index.php/Hoofdpagina
"Wikipedia (dag)",3792,34037,"wikipedia,wikimedia,dagbani",Farm:Wikipedia,https://dag.wikipedia.org/
"Game Programming Wiki",3795,7707,programming,,http://content.gpwiki.org/index.php/Main_Page
HrOpenWiki,3795,12579,,,https://wiki.open.hr/wiki/Naslovnica
"NEStalgia Wiki",3795,20248,,,http://nestalgiawiki.com/
Vsfp,3798,11731,,,http://vsfp.byu.edu/index.php/Main_Page
THM-Wiki,3799,31528,,,https://wiki.thm.de/
Wiki.tlib.ru,3799,48563,,,http://wiki.tlib.ru/Заглавная_страница
"Linux Wiki (fandom.com)",3800,16568,,Farm:Wikia,https://linux.fandom.com/wiki/Linux_Wiki
BrethrenPedia,3802,21449,,,http://www.brethrenpedia.com/Main_Page
Twinsunica,3806,8731,,,http://twinsunica.waxo.nl/index.php/Main_Page
Softarmor,3807,63782,,,http://www.softarmor.com/mediawiki/index.php/Main_Page
"ETEC 510",3807,64391,,,http://etec.ctlt.ubc.ca/510wiki/Main_Page
Wiki.ROM.by,3808,10653,,,http://wiki.rom.by/index.php/Заглавная_страница
Disobiki,3809,16097,,,http://www.disobey.com/wiki/Main_Page
"William A. Percy",3809,13701,,,http://www.williamapercy.com/wiki/index.php?title=Main_Page
"Project Red Wiki",3813,28044,minecraft,"Farm:Indie Wikis",http://projectredwiki.com/wiki/
"Отдых в России",3819,9586,,,http://turlog.ru/Заглавная_страница
FrugalWiki,3823,9859,"linux,documentation",,https://wiki.frugalware.org/index.php/Main_Page
"Roter Kreis",3823,30764,"red cross,red crescent",,https://roter-kreis.de/
"Heroes of Gaia Wiki",3826,18290,,Farm:Wikia,http://heroesofgaia.wikia.com/wiki/
Flyingfrogwiki.com,3826,10689,,,http://www.flyingfrogwiki.com/ffpwiki/index.php?title=Main_Page
Wiki.Tapriuneclak.com,3827,10828,,,http://wiki.tapriuneclak.com/index.php?title=Accueil
"Baruch New Media",3828,23595,,Farm:ShoutWiki,http://newmedia.shoutwiki.com/wiki/Main_Page
"PhUSE Wiki",3829,35508,,,http://www.phusewiki.org/wiki/index.php?title=PhUSE_Wiki
"Liquipedia Battalion Wiki",3831,31553,,Farm:Liquipedia,https://liquipedia.net/battalion/
MedRevise,3835,115055,,,http://medrevise.co.uk/wiki/Main_Page
WikIRI,3836,30231,,,http://wiki.iri.upc.edu/index.php/Main_Page
CelestePedia,3837,14969,,,http://celeste-rus.ru/index.php/Заглавная_страница
DCCWiki,3838,25320,,,https://www.dccwiki.com/
"Wikipedia Beta Cluster (de)",3838,22622,"beta cluster","Farm:Wikipedia Beta Clusters",https://de.wikipedia.beta.wmflabs.org/
RifidiWiki,3840,34505,"software,community",,http://wiki.transcends.co/index.php?title=Main_Page
"Wiki de Calcul Québec",3841,14451,,,https://wiki.calculquebec.ca/w/Accueil
"Multilingual Bookbinding and Conservation Dictionary",3842,146598,,,http://bookbindingdictionary.com/wiki/index.php?title=Main_Page
AeroManual,3844,5221,,,http://aeromanual.com/Main_Page
Ticopedia.de,3844,30434,,,http://www.ticopedia.de/Ticopedia
Aerowiki,3845,8845,"communtiy,planes",,http://aerowiki.free.fr/wiki/index.php/Accueil
"Banana Pi",3846,13309,,,http://wiki.lemaker.org/Main_Page
"HoneyWorks Premium Live Wiki",3846,11514,"video games,rhythm games,mobile games",Farm:Miraheze,https://hanipre.miraheze.org/wiki/Main_Page
"Harvey Girls Forever! Wiki",3849,10483,,Farm:Wikia,https://harveygirlsforever.fandom.com
"Worldpedia Wiki",3851,5621,,Farm:Wiki.Wiki,http://worldpedia.wiki/
"Clicklaw Wikibooks",3851,49899,,,http://wiki.clicklaw.bc.ca/index.php/Main_Page
"Wiktionary (ang)",3851,53881,,Farm:Wiktionary,http://ang.wiktionary.org/
"Wikipedia (xh)",3853,33389,,Farm:Wikipedia,http://xh.wikipedia.org/
Support,3854,12782,,,http://wiki.rjssoftware.com/wiki/index.php/Main_Page
"EndMyopia Wiki",3855,11505,medicine,,https://wiki.endmyopia.org/
"Wikipedia (tw)",3855,60472,,Farm:Wikipedia,http://tw.wikipedia.org/
MostWIKI,3857,7280,"tourism,moststraße",,http://www.most-wiki.at/index.php?title=Hauptseite
IDSlab,3857,15811,,,http://ids.snu.ac.kr/wiki/Intelligent_Data_Systems_Laboratory
ZUM-Grundschulwiki,3858,25689,"education,project","Farm:ZUM - Wiki-Family (project)",http://grundschulwiki.zum.de/
"KHWiki NL",3859,8698,,Farm:ShoutWiki,http://nl.kingdomhearts.shoutwiki.com/wiki/Hoofdpagina
"Wiki Fedora Indonesia",3860,7644,,,http://fedora.or.id/wiki/index.php?title=Halaman_Utama
"Forensics Wiki",3861,17781,,,http://www.forensicswiki.org/wiki/Main_Page
ForensicsWiki,3861,17781,"computer forensics; forensics; digital artifacts;,information retrieval,information privacy",,https://forensicswiki.xyz/wiki/Main_Page
"Cemu Wiki",3863,15988,"emulator,emulation",,http://wiki.cemu.info/wiki/Main_Page
"Egy kalap alatt",3865,9248,,,http://www.egykalapalatt.info/index.php?title=Kezdőlap
Nathania,3866,18386,homepage,,http://nathania.org/wiki/Main_Page
"Corruption of Champions Wiki",3867,25405,"browser game,erotic",,http://wiki.smutosaur.us/CoC/
"Study in Bali",3868,17537,,,http://study-in-bali.com/Study_in_Bali
ImmortalGeisha,3873,12270,,,http://immortalgeisha.com/wiki/index.php?title=Main_Page
Nissepedia,3873,14521,,,http://www.nissepedia.com/index.php/Huvudsida
"Wikipedia (tet)",3875,66063,"indonesia,wikipedia,encyclopedia",Farm:Wikipedia,http://tet.wikipedia.org/
"Amagi Brilliant Park Wiki",3876,8248,kyoani,Farm:Wikia,https://amaburi.fandom.com/
Сямозеро.ру,3877,13252,,,http://syamozero.ru/index.php?title=Заглавная_страница
Traderpedia,3879,3914,,,http://www.traderpedia.it/wiki/index.php/Pagina_principale
"Wikipedia (chr)",3879,45864,,Farm:Wikipedia,http://chr.wikipedia.org/
"Critical Practice Chelsea",3880,30208,,,http://www.criticalpracticechelsea.org/wiki/index.php?title=Main_Page
"Kanon Wiki",3880,7894,"kyoani,key",Farm:Wikia,https://kanon.fandom.com/
"Chuunibyou demo Koi ga Shitai! Wiki",3880,8218,kyoani,Farm:Wikia,https://chunibyo.fandom.com/
Darwin,3881,8997,,,http://www.darwinproject.mit.edu/wiki/index.php/Main_Page
"Who Comments?",3882,78322,"opinion,journalism,uk,unided kingdom",Farm:Referata,http://whocomments.referata.com/wiki/Main_Page
"Halo Machinima",3883,16928,,Farm:Wikia,http://halomachinima.wikia.com/wiki/Halo_Machinima_Main_Page
Partio-ohjelma,3884,39981,,,http://ohjelma.partio.fi/index.php?title=Etusivu
Camarilla,3884,60137,,,http://camarilla.owbn.net/index.php?title=Main_Page
"Wikibooks (el)",3884,55273,books,Farm:Wikibooks,http://el.wikibooks.org/wiki
WikiFAQs,3885,31739,,,http://wikifaqs.net/index.php?title=Main_Page
Queenstown.net.nz,3886,16809,,,http://www.queenstown.net.nz/index.php?title=Main_Page
Casinopedia,3889,4588,,,http://en.casinopedia.org/wiki/Main_Page
OSWIKI,3889,11196,,,http://original-sin.net/wiki/Main_Page
"Academy X",3890,5618,,,http://academyx.free.fr/wiki/index.php?title=Accueil
"Bytesized Wiki",3890,27950,,,http://wiki.bytesized-hosting.com/wiki/index.php/Main_Page
"Travelling School of Life",3891,77963,,,http://wiki.tsolife.org/Tsolife/Main_Page
"Yacto Project",3891,183553,,,https://wiki.yoctoproject.org/
"Wikimini (sv)",3893,16394,,Farm:Wikimini,https://sv.wikimini.org/wiki/
Wikimapia,3894,26258,"wiki,wikimapia,maps",,http://wikimapia.org/
DPCanadaWiki,3894,16825,,,http://www.pgdpcanada.net/wiki/index.php/Main_Page
"Weed Wiki",3895,17468,,Farm:Wiki.Wiki,http://weed.wiki/
"Wiktionary (shy)",3896,16194,wiktionary,Farm:Wiktionary,https://shy.wiktionary.org
"Brush Schools Wiki",3898,28828,,,http://wiki.brushschools.org/index.php?title=Main_Page
"Wikiquote (ta)",3898,37042,,Farm:Wikiquote,http://ta.wikiquote.org/
"Wikisource (bg)",3903,17440,,Farm:Wikisource,http://bg.wikisource.org/
"History Wiki",3905,9491,,,http://wiki.ystv.co.uk/index.php/Main_Page
"Charles Martin Reid",3908,24626,"chemical engineering,combustion,engineering,mathematics,open-source software,physics,science,software,teaching",,http://charlesmartinreid.com/wiki/Main_Page
Ardrana,3908,13008,,,http://wiki.ardrana.net/index.php?title=Main_Page
"Liquipedia CrossFire Wiki",3908,8362,,Farm:Liquipedia,https://liquipedia.net/crossfire/
"Encyklopedia Jeżowego",3909,9484,,,http://jezowe24.pl/wiki/
＃もの書きWiki,3910,6519,writing,Farm:クリエイターズネットワーク,http://write.wiki.cre.jp/
"Wicri Media",3912,6813,,,http://ticri.inpl-nancy.fr/wicri.pool/index.php/Main_Page
"Wikivoyage (fi)",3915,56309,,Farm:Wikivoyage,https://fi.wikivoyage.org/
"Miraheze Commons",3915,13770,"media repository",Farm:Miraheze,https://commons.miraheze.org
"National Cancer Prevention Policy",3916,6657,,,http://wiki.cancer.org.au/prevention/Main_Page
"Wiki reken-wiskundeonderwijs",3919,21475,,,http://www.fi.uu.nl/wiki/index.php/Hoofdpagina
"Encyklopedia Kabaretu",3920,48892,,,http://encyklopediakabaretu.pl/wiki/Strona_główna
Mech,3922,25980,,,http://hades.mech.northwestern.edu/index.php/Main_Page
"Prevero Competence Center",3923,37025,,,http://competence.prevero.com/index.php?title=Hauptseite
"FamilySearch Research Wiki (fr)",3924,36123,genealogy,"Farm:FamilySearch Research Wiki",https://www.familysearch.org/wiki/fr/
"Dancilla Wiki",3925,24601,,,http://www.dancilla.com/wiki/index.php/Main_Page
Wikidebrouillard,3932,32091,,,http://www.wikidebrouillard.org/index.php/Accueil
"Blue Mars Developer Guidebook",3933,17942,,,http://create.bluemars.com/wiki/index.php/Main_Page
WikiSummaries,3934,17452,,,http://www.wikisummaries.org/Main_Page
"Splunk Wiki",3936,37573,,,http://wiki.splunk.com/
OniGalore,3938,34666,"gaming,software",,http://wiki.oni2.net/Main_Page
"Wikiquote (el)",3939,34298,,Farm:Wikiquote,http://el.wikiquote.org/
WikiChilebosque,3940,7684,,,http://www.chilebosque.cl/wiki/index.php?title=Portada
"Deskové Hry",3943,40495,,,http://deskovehry.cz/index.php/Hlavní_strana
"Guides (mmunicode.org)",3944,4939,,,http://guides.mmunicode.org/
Digilabor,3944,35521,,,https://digilabor.ut.ee/index.php/Esileht
AZTunes.com,3948,4567,,,http://aztunes.com/wiki/Main_Page
WoW-Quest.NET,3950,4129,"games,online gaming,wow",,http://www.wow-quest.net/Main_Page
Wikipesija,3950,15240,,Farm:Wikia,https://tokipona.fandom.com/wiki/lipu_lawa
ITpedia,3951,520241,,,http://itpedia.pl/index.php/Strona_główna
ZeldaChaos,3951,18060,,,http://www.jaytheham.com/zcw/Main_Page
"MidsouthMakers - Memphis Area Hackerpace",3952,9196,,,http://wiki.midsouthmakers.org/a/Main_Page
GTAModding,3957,17586,,,http://www.gtamodding.com/index.php?title=Main_Page
"Cppreference.com (ko)",3957,4227,,Farm:Cppreference,http://ko.cppreference.com/w/
"CoMakingSpace Wiki",3960,10685,,,https://wiki.comakingspace.de/Main_Page/Slideshow
"Steinschaler Wiki",3964,88535,"nature,tourism,pielachtal","Farm:ARGE Pielachtaler Wissensbasis",http://steinschaler.dirndlwiki.at/index.php?title=Hauptseite
"리브레 위키 (miraheze.org)",3971,16121,,Farm:Miraheze,https://libre.miraheze.org/wiki/
Phenixxenia.org,3972,13629,,,http://www.phenixxenia.org/wiki/Hauptseite
"Das Verdammte Wiki",3974,24863,,,http://nobbz.de/wiki/
MarketsReformWiki,3975,32764,,"Farm:John Lothian News",http://www.marketsreformwiki.com/mktreformwiki/index.php/Main_Page
"Semantic Stargate Wiki (en) (shoutwiki.com)",3977,21182,,Farm:ShoutWiki,http://stargate.shoutwiki.com/wiki/Stargate_Wiki:Main_Page
"Platform Linked Data Nederland",3978,12165,"linked data,linked open data,open data",,http://www.pilod.nl/wiki/
"Pilot Linked Open Data",3978,12165,,,http://www.pilod.nl/wiki/
"BCCD 3.0",3979,7367,,,http://bccd.net/wiki/index.php/Main_Page
"Postfossil mobil",3980,14133,,,http://werkstatt-lastenrad.de/index.php?title=Hauptseite
Paleowiki,3981,9549,,,http://dinonews.net/wiki/index.php?title=Accueil
PaleoWiki,3981,9549,,,http://dinonews.net/wiki/index.php?title=Accueil
"ECE Department Wiki",3984,23784,,,http://saturn.ece.ndsu.nodak.edu/ecewiki/index.php/Main_Page
"Jurispedia (es)",3991,12092,,Farm:Jurispedia,http://es.jurispedia.org/index.php/Página_principal
"Die2Nite Wiki",3992,33433,,,http://die2nitewiki.com/wiki/Main_Page
"DemiDec Scores and Information Center",3993,62303,sports,,http://demidecscores.gilslotd.com/wiki/Main_Page
"AcaDec Scores and Information Center",3993,62303,,,http://acadecscores.gilslotd.com/wiki/Main_Page
"World Naked Bike Ride",3995,33640,cycling,,http://wiki.worldnakedbikeride.org/index.php?title=Main_Page
GMOD,3996,28083,"biology,software,open source",,http://gmod.org/wiki/Main_Page
PAdventures.info,3997,11886,,,http://padventures.info/Strona_główna
"OpenSUSE (ru)",3998,24836,"operating system,opensuse,linux",Farm:OpenSuse,http://ru.opensuse.org/Добро_пожаловать_на_openSUSE.org
"Cppreference.com (tr)",4000,4614,,Farm:Cppreference,http://tr.cppreference.com/w/
"ویکی خرد",4000,22457,,,http://wiki.kheradedu.ir/index.php/صفحهٔ_اصلی
Antiviza,4004,17134,,,http://wiki.antiviza.info/index.php?title=Заглавная_страница
"TestWiki (miraheze.org)",4004,41076,"test,english,miraheze",Farm:Miraheze,https://publictestwiki.com/wiki/
Gentoo-en,4008,45703,,,http://gentoo-en.vfose.ru/wiki/Main_Page
"Mechelen Mapt",4010,45456,"maps,geography,belgium",Farm:Uncyclomedia.org,http://mechelen.mapt.be/wiki/Hoofdpagina
ШайваВики,4011,14210,,,http://wiki.shayvam.org/Заглавная_страница
"Wikiquote (hr)",4011,31349,,Farm:Wikiquote,http://hr.wikiquote.org/
PNYpedia,4015,39490,,,http://nyberg.us/wiki/mediawiki-1.15.4/index.php?title=Main_Page
"PHZ Wiki",4016,23640,,,http://wiki.phz.ch.phlu-eduweb1.nine.ch/index.php/Hauptseite
EHelp,4016,15530,,,https://ehelp.wiki.csupomona.edu/Main_Page
OptiYummy,4016,23746,,,http://www.optiyummy.de/index.php?title=Startseite
ModEnc,4016,22598,,,http://www.modenc.renegadeprojects.com/Main_Page
"Makingsociety wiki",4017,4486,,,http://wiki.makingsociety.com/index.php5?title=Main_Page
"Service Grid Documentation",4019,7091,,,http://servicegrid.net/oss-project/document/index.php/Main_Page
"FireFall Wiki",4019,8967,,Farm:Gamepedia,http://firefall.gamepedia.com/FireFall_Wiki
